상품번호,계정,판매자코드,상품명,광고비,광고전환ROAS%,실매출,실ROAS%,클릭
4361239455,rejoice321,LCE_MX_L5905166_02,(45178데코화장지24롤) 크리넥스 데코앤소프트 ,9053,1251.3,98239,1085.2,8
4632885335,rejoice794,LCE_MX_L2422375_00,팡팡이 시팅 팬더 인형 중형/쿠션/장난감/어린이/케,11825,932.8,97861,827.6,12
4188340451,dlrmsgh012,LCE_MX_L3843279_00,자동 급수 타이머 스프링클러/안개/분무/정원가꾸기/,32582,337.9,97678,299.8,28
4361242707,rejoice794,LCE_SX_L1227909,블랙야크 S-고소모/겨울/방한모자/작업/스포츠/작업,2002,2696.3,97041,4847.2,5
4146254669,rejoice234,LCE_MX_L9621472_00,담터 메밀차 100T/메밀티백/티백차/간편티백차/일,20592,514.3,96995,471.0,18
4369101239,tmxkqlwus,WBBB731,a07 염소 테스트 페이퍼 스틱형 200매 test,9416,1132.3,96976,1029.9,9
4348002910,rejoice222,WE0A55D,일리윤 세라마이드 아토로션 350ml 민감피부 건조,2827,3797.7,96702,3420.7,7
4284355482,rejoice234,LCE_MX_L5424147_00,깨끗한나라 물티슈 캡형 70매X6입/캡물티슈/뚜껑물,7469,1380.1,96588,1293.2,8
2786187058,rejoice666,W15A393,플라스틱 재질의 HP CD-R 공시디 50 PK 공,990,4612.1,96561,9753.6,2
3512757687,rejoice678,W15A393,플라스틱 재질의 HP CDR 공시디 50PK 컴퓨터,539,9829.3,96561,17914.8,1
4376362922,rejoice444,W6BBE51,골프장난감 골프연습세트 실내 가족놀이 가족게임,5170,2117.8,96468,1865.9,7
3281662571,rejoice666,WAE19D5,대웅산 흑마늘 1kg 남해산 숙성 통흑마늘 추석 선,2266,5140.3,96012,4237.1,5
3745735212,dlwodbs666,W94DB52,인덕션 IH 사각로스트팬 그릴팬 삼겹살불판 고기 주,1969,6147.8,95958,4873.4,4
4626132434,rejoice222,WB8D4E4,경추 목디스크 메모리폼 라텍스 베개 베게 배게 경추,1089,9856.7,95834,8800.2,2
4376338594,dlwodb888,WD6E5A4,휴대용 구강 세정기 구강 세척기 물 칫솔 치간 치아,2508,4049.8,95828,3820.9,6
4365561153,rejoice999,W32C134,가나 병원용베개5호-PT실 8x22x34cm 물리 ,1221,9044.2,95772,7843.7,2
4620527490,rejoice222,W56D092,푹잠 누빔 요세트 요커버 요매트 요토퍼(싱글~퀸),9108,1119.0,95668,1050.4,17
4626134188,rejoice222,WA0E65B,백설 남해 굴소스 350g X 3개  남해굴소스 굴,4895,2182.4,95390,1948.7,9
4620551492,dlwodb888,W86D999,FINE 커피필터 1X1 100매 3세트 (1인 2,1012,1167.0,95254,9412.5,2
4615144871,dlwodb999,LCE_MX_L7482263,주방 생활방수 바리스타 공방 카페 앞치마/서빙/손님,10428,652.1,94720,908.3,10
4599839643,dlwodb111,WA25C6A,코스모스 머그컵 5P세트 플라워패턴 도자기 그릇 식,440,31250.0,94716,21526.4,1
3703018280,rejoice987,WBAC3F7,좋은느낌 오리지널 오버나이트 33 생리대 14입x4,462,21731.6,94664,20490.0,1
3695221521,rejoice678,WBFBC3F,비솝연수기 구 에코렉스연수기 염소제거 연수 기 필터,550,19034.5,94480,17178.2,1
4365521141,rejoice999,WABBB47,솔로젠 메타바이오 문손잡이 커버 55cm (1매입 ,7557,696.6,94452,1249.9,7
4376357553,dlwodb888,WBCEB94,영창악기 디지털 멀티 메트로놈 (튜너기능) 블랙,2508,4144.7,93836,3741.5,5
4519194604,tmxkql222,LCE_MX_L5543484,와이드형 싱크대물막이 물막이판 가림막 씽크 물받이/,45034,223.9,93430,207.5,40
4285406989,tmxkql222,LCE_MX_L1833345,엘하우스 과일향 디퓨저 200ml/방향제/집들이선물,2134,4915.7,93213,4368.0,2
4361130281,dlrmsgh012,LCE_MX_L4759163_00,레인보우 컬러링프렌즈 - RCF3( 하마 문어 미니,1529,6823.4,92627,6058.0,3
4206459611,rejoice666,WCB9A11,한번에 8조각 과일 슬라이서 사과 절단기 분할기 조,1705,4123.2,92197,5407.4,3
4376344093,dlwodb888,WCB9A11,한번에 8조각 과일 슬라이서 사과 절단기 분할기,1166,2157.8,92197,7907.1,2
4525977818,rejoice222,W76BD16,키밍 전자렌지 커버 인테리어 냉장고 패브릭 덮개,7172,1068.5,92145,1284.8,15
4361114270,rejoice794,LCE_SX_L0164926_00,뉴가로 쓰레받기세트 4호/쓰리잘비/학교/가정용/스탠,4708,2210.7,92108,1956.4,9
4425691505,rejoice794,LCE_MX_L0737533_00,컴배트 맥스 빈대 바퀴벌레 벼룩 유충 해충 집벌레/,1958,5144.0,91640,4680.3,2
4060530338,dlwodbs222,W55D84A,천지산업용매트 발매트 지압 피로방지매트,1155,9148.1,91559,7927.2,3
4439673852,dlwodb000,LCE_SX_L3691851_00,(든든) 동결건조 닭가슴살 240g (통)/강아지간,693,14721.5,90737,13093.4,2
4496355766,dlwodb000,LCE_SX_L3672154_00,푸마 09023901 팀골 백팩,6050,1659.2,90630,1498.0,13
4330365034,dlrmsgh012,LCE_MX_L9621943_00,해태 오사쯔 60gx16개입/해태과자/봉지과자/어린,20702,476.2,90584,437.6,19
3767677436,dlwodb888,WAE87E2,정밀 KSK 8300 힌지 01428 도어락 강화도,495,20238.4,90556,18294.1,1
3745890217,dlwodbs666,W92FC52,아마존 라엘 오가닉 코튼 중형 여성생리대 48개입,990,5028.3,90398,9131.1,2
3869156929,dlwodbs666,W89DBF3,테팔271 수비드 스텐레스 무선 전기주전자 1L 주,792,12517.7,90117,11378.4,2
4166164799,rejoice999,W9267B0,비트액체 아로마웨이브 시트러스 겸용 2L 리필 4개,715,13616.8,89950,12580.4,2
4369173685,dlwodbs666,WF77588,접착식 벽 데코 타일시트지 10p 주방벽 접착 30,12617,265.4,89770,711.5,18
4376369624,dlwodb888,WB0A964,시각 장애인 점자블럭 시선 유도타일 고무,2486,4061.9,89652,3606.3,5
4198069354,rejoice794,LCE_MX_L7565593_00,벡셀 알카라인 건전지 AA (2개입x20세트)/AA,1650,5825.5,89308,5412.6,1
4376344071,dlwodb888,WCBB6C3,보원 바이오벨트 자석 복대 고급 자성허리벨트 대중소,3916,2529.1,89259,2279.3,11
4393696769,dlwodbs333,LCE_MX_L3003874,골라담기 매일유업 테너베이스 8종 자몽 오렌지 레몬,24365,393.8,88932,365.0,20
3745065466,dlwodbs666,WA87C28,원홀렌치세트 다용도 세면대 씽크대 싱크 수전 교체,990,3533.3,88904,8980.2,2
4612445612,rejoice987,WBB0104,ANF 6FREE GOLD 식스프리 골드 독 오리 ,3487,868.7,88852,2548.1,7
4239064620,dlwodbs444,LCE_MX_L6101263_00,Coms DVD RW(Read Writer) USB,7084,1331.9,88318,1246.7,7
4193087821,rejoice794,LCE_MX_L0887313,간편 부착식 발포 쿠션 모서리보호대 2M/모서리/가,25333,390.7,88113,347.8,25
4185302341,dlrmsgh012,LCE_MX_L4293077_00,광동 헛개차 180ml 1박스 (30개)/숙취/음료,30173,328.6,88088,291.9,23
4637542769,rejoice999,WFHS4LK,깨끗한 새 신문지 포장 완충용 다용도 포장지 4kg,11946,640.9,87628,733.5,24
4422734435,rejoice911,LCE_MX_L2955752_00,엘지 한입 100 베이킹소다 2kg/설거지/찌든때/,3531,2697.3,87610,2481.2,4
4213445077,tmxkql111,LCE_SX_L4227139,푸마 37482301 다이브캣 V2 라이트 슬리퍼/,2497,1970.4,87532,3505.5,15
4105478541,rejoice444,WAEB601,테크 6kg 베이킹파우더 세탁세제 분말세제,7656,365.2,87253,1139.7,10
3471022965,rejoice567,W62B34C,메모리카드 전자 BAR Plus USB 3.1 Fl,627,14658.7,87038,13881.7,1
4175786158,rejoice321,LCE_MX_L7175277_00,모던블랙 사각 철제 협탁(우드) (바스켓)/티테이블,23826,410.4,87007,365.2,24
4361194360,rejoice794,LCE_MX_L7402071_00,강력밀가루(코끼리 20K)/박력분/우리밀통/습식/빵,10153,961.1,86824,855.2,10
3804638297,rejoice987,W8A14C5,뉴젠 파라핀왁스 6개입 2.72kg 파라핀용액 교체,1100,5872.7,86789,7889.9,2
3868877591,dlwodbs666,W8A14C5,뉴젠 파라핀왁스 6개입 2.72kg 파라핀용액 교체,2860,1100.7,86789,3034.6,5
4251955278,dlwodbs444,LCE_MX_L3002786_00,도너랜드뽀송이모래 클레이 1.5리터 흰색 낱색 - ,3366,2876.4,86673,2575.0,3
4620543552,dlwodb888,W7D9E98,유한킴벌리 비말차단 크린마스크 50매 KF-AD 일,2299,4828.2,86590,3766.4,4
4496193320,dlwodb777,LCE_SX_L0867028,거실바닥 극세사 러그 카페트매트 방바닥 디자인 침대,1518,6303.7,86550,5701.6,4
4612445896,rejoice987,W34B4FD,미용비누 도브 화이트 뷰티바 4입,20196,248.1,86436,428.0,43
4637517725,rejoice999,WFFTE86,붙이는 암막 커튼 150X200 무타공 무지 거실 ,4884,2038.5,86416,1769.4,8
3557562309,rejoice567,WC0E77F,라이팅 챔피언요요 (16개) 판촉물 요요 라이트 단,638,14976.5,86328,13531.0,1
4299008832,dlwodb000,LCE_MX_L1908882,sg 트레일러시리즈 택1/무선조정카/트레일러카/자동,1485,6537.4,86298,5811.3,2
4330364122,dlrmsgh012,LCE_MX_L0381157_00,롯데 마가렛트 구운모카 176g x 12개/마가렛트,12419,777.5,86047,692.9,10
4165238783,rejoice999,WA07464,300여가지 드라멜호환 절단 가공 연마세트,495,19090.9,85615,17296.0,1
4599716125,rejoice567,WE8BAF8,다이캐스트 미니카 자동차 토미카 주차장 세트,2266,4969.1,85582,3776.8,5
4059817853,rejoice444,WDA9074,필립스1040 스팀 유선다리미 빠른 1000시리즈,13970,645.9,85509,612.1,35
4637522981,rejoice666,WDAE74F,달고나 세트(기본)+식소다 100g+틀5P 설탕 뽑,2915,2593.5,85495,2932.9,5
3745801909,dlwodbs666,WDDFCD3,오딧세이 로맨틱 스페셜 2종세트 남성스킨케어 화장품,4499,2177.8,85142,1892.5,11
4626133416,rejoice222,WAC6651,은화 유아 낮잠이불세트 어린이집 등원 아가방키즈 낮,2068,4582.7,85009,4110.7,5
4637527980,rejoice999,WD32219,젠시아A 유니버 400 3단 협탁,18194,568.3,84596,465.0,38
4152751840,rejoice234,LCE_MX_L4437619_00,담터 호두아몬드율무차 50포/주전부리/건강차/스틱차,24211,388.3,84225,347.9,21
4182877290,dlrmsgh012,LCE_MX_L3363785_00,폴리글러브 200매 10팩 일회용 위생 비닐 장갑/,21758,433.6,84144,386.7,17
4324968123,rejoice911,LCE_SX_L6251563_00,비달사순 VSD1512BK 퀵 폴더블 드라이기/전문,638,14003.1,83909,13151.9,1
4376365111,dlwodb888,WB65BD7,골드메달 스파클링 애플주스 296ml 24개,1474,6258.5,83657,5675.5,4
4620543457,dlwodb888,WD47FF9,라온파인 쉐보레 폴딩 키 케이스 교체형 스파크 차량,1584,1067.6,83631,5279.7,5
4213483830,tmxkql111,LCE_SX_L4240520,부러운 니트릴장갑 100매 요리용 식품용 일회용장갑,1001,9395.6,83020,8293.7,2
4361518402,dlrmsgh012,LCE_SX_L4591745,GFSH-M86 골프화/남테니스/탁구/미끄럼/인도어,5599,1828.5,82842,1479.6,15
4205862901,rejoice794,LCE_MX_L7562993_00,(캐스B)네이처 신기한3D핀아트4종(1547)/학습,5632,1650.2,82837,1470.8,5
4612397970,rejoice666,WFAAE72,스티브몰 3단 접이식 이동식 카트 트롤리 기저귀 수,2486,1753.0,82828,3331.8,4
4060222678,dlwodbs222,WA295EB,소파 침대 커버,8734,1091.8,82661,946.4,17
4612398194,rejoice666,WC052BE,배드민턴화 배구화 탁구화 실내체육화 스쿼시화,14212,295.9,82385,579.7,27
4626137113,rejoice222,W66A282,검 소프트픽 치간칫솔 80개 x 3팩 gum 검소프,1265,3081.4,82150,6494.1,3
4376615539,dlwoddbs55,LCE_SX_L4371335_00,닥터유 단백질바 미니 약 44개입 /과자/간식/단백,880,11511.4,82005,9318.8,2
4365511084,dlwodb888,W583F46,방염포 탄화포 단열커버 5m 8962371 용접 기,968,9318.2,81874,8458.1,2
4376373273,dlwodb888,WAD2518,중장비 건설 8종 1세트 합체 블럭 조립,2728,3305.7,81856,3000.6,6
4059498362,tmxkqlwus,W26CCBA,1인용 컴퓨터 노트북 스탠딩 책상 스탠딩테이블,1980,4547.5,81734,4128.0,4
4315520108,rejoice911,LCE_MX_L4240742_00,팔받침대 신형 2세대 팔걸이 손목보호 거치대/테이블,3465,2483.1,81500,2352.1,4
4637543539,rejoice987,WB8DC04,암앤해머 냉장고 탈취제 냄새 제거제 탈취 396.8,6754,858.8,81447,1205.9,15
4713977104,dlwodb888,WDB522B,원앤원 코코인형유모차,660,14927.3,81327,12322.3,1
4060476530,dlwodb777,WE21E4E,룰루모어 상하복 2종세트 마운틴 LU91,5357,835.2,81146,1514.8,20
4252196070,dlwodbs444,LCE_SX_L7856257,THS 유멜 리드플라워 홈 디퓨져 180ml 12종,748,5771.4,81054,10836.1,2
4596185871,rejoice666,WA053DB,커클랜드 시그니춰 정수필터 8개입 브리타정수기호환,1529,6608.2,80836,5286.9,6
4376353531,rejoice444,W86C506,모든제품사용가능 키보드용 서스테인페달 PFI2-39,1056,8058.7,80740,7645.8,2
3465402293,rejoice666,W2BCBE3,TAKAGI 타카기 노즐 와이드 워터건 GNXN 1,550,16152.7,80590,14652.7,1
4376429509,dlwoddbs55,LCE_SX_L6668078_00,ipTIME A2004SR 기가비트 유무선공유기 A,121,71247.9,80565,66582.6,1
4422702993,rejoice234,LCE_MX_L7088235_00,멀티 공구 세트 정비 드라이버 펜치 줄자 망치 80,19998,438.9,80553,402.8,16
4319430964,rejoice911,LCE_MX_L7286932_00,스토리 심플 접이식 책꽂이(블랙)/책꽂이/업무책보관,9493,326.8,80358,846.5,9
4405498510,rejoice222,WD03AA6,(FD) 마그네샤 12kg 1포 석회가루 백회 운동,5434,1616.7,80306,1477.8,9
4203977310,rejoice234,LCE_MX_L3070214_00,진주 천하장사 오리지날 800g(50g x16입)(,14476,634.6,79969,552.4,18
4055765678,dlwodb111,WA337A8,벡스 전기접점부활제 BW-100 225g 초정밀 세,1826,2306.1,79940,4377.9,4
4626134581,rejoice222,W9AC919,이디아 스틱커피 마일드아메리카노 사무실커피 130T,495,19753.5,79864,16134.1,1
4405522868,rejoice678,WFFVYHN,호연 홍콩 호안석 합장주 부적 재물운 사업운 소원성,6446,1301.3,79675,1236.0,15
3663173932,dlwodb111,WAD26E3,수퍼타이 분말세제 3kg -O 세탁 세제 가루 분말,550,15636.4,79640,14480.0,1
4620527037,rejoice222,WB6F8AB,DIY 초보자 목도리 스카프 키트 수제 만들기 선물,1870,4679.1,79625,4258.0,3
4340007540,dlwodbs444,LCE_SX_L5305923_00,동글싹싹 일회용 물걸레 원형 습식 청소포 15cm ,2574,660.5,79600,3092.5,6
4060199607,rejoice666,W56C8B9,배드민턴 타올그립 라켓그립 오버그립 미끄럼방지,605,14514.0,79592,13155.7,1
4405499392,rejoice222,WCE4E0E,예초기무릎보호대 1set 예초기보호장비 다리보호,10648,756.5,79474,746.4,17
2645095108,rejoice666,W3D0972,카오스 휴대용 음주 측정기 마우스피스(리필) 100,1584,2851.0,79398,5012.5,2
4058605183,rejoice567,W150875,오랄비 회전형 전동칫솔 프리시즌 클린 진동칫솔 회전,2189,3812.2,79339,3624.4,4
4223354344,tmxkql111,LCE_SX_L1721153_00,소니 NP-FW50 카메라 호환 배터리/니콘배터리/,539,15632.7,79136,14682.0,1
4637522855,rejoice666,WF7C25F,플라스틱 삼각김밥 주먹밥틀 x5개,3828,794.7,78792,2058.3,7
4284654069,tmxkql222,LCE_SX_L4302143_00,MF 비니거 화이트 와인 500ml/식초/양조/애플,1419,6243.8,78730,5548.3,5
4599850555,dlwodb000,WD65252,레고 버즈 라이트이어의 행성미션 레고 블럭 장난감,3212,2684.3,78411,2441.2,7
3691999898,rejoice567,WBA85CF,스텐 진공 보온병 카키그레이 500ml 텀블러 보온,1628,5302.2,78398,4815.6,3
4221334948,tmxkql111,LCE_SX_L5467773_00,에낙 게메즈 오리지널 16g 30p/라면맛과자/라면,6435,1294.8,78288,1216.6,15
4376333977,dlwodb888,WE80F42,케라시스 프로폴리스 에너지 플러스 샴푸 대용량샴푸,4345,1941.3,78070,1796.8,9
4620550268,rejoice222,WD31D6E,유한락스 곰팡이청소용 600ml+600ml 기획,561,14893.0,77855,13877.9,1
4060242645,rejoice666,W976A86,검정 비닐봉투 초특대형 50L 100매 검은 비닐봉,1034,8243.7,77458,7491.1,2
3868869154,dlwodbs666,W83225E,닥터N 필터샤워기헤드 필터1개포함 +세디멘트필터4개,2156,1768.6,77072,3574.8,5
4145122659,dlwodb111,W83225E,닥터N 필터샤워기헤드(필터1개포함) +세디멘트필터4,1540,3257.1,77072,5004.7,3
4376379283,rejoice444,W2B5867,E 루시 바크초콜릿만들기세트 메이크마인,5731,1476.2,76902,1341.9,9
3108295181,rejoice444,W05895B,테이크아웃 미니 스푼 개별 포장 핑크 500개 일회,1672,3166.3,76847,4596.1,3
4144851950,rejoice678,W89DAF6,한성700 방수형 건습식 겸용 면도기,2299,3587.6,76807,3340.9,5
4620553155,dlwodb888,W92EA11,당구채가방E 큐케이스 당구 큐가방 개인용품,7777,1363.0,76788,987.4,15
4146213774,rejoice234,LCE_MX_L1018765_00,메탈호스5m 욕실 샤워줄 샤워호스 욕조 화장실 세면,3839,2301.6,76787,2000.2,4
4165235559,rejoice999,W899AE9,777 쓰리쎄븐 손톱깎이 세트 TS-810C,5379,755.7,76719,1426.3,5
4365539573,rejoice999,W078C64,국산 5종 플라워 스틱향 세트 인센스 꽃향 방향제 ,11836,693.6,76589,647.1,16
4175748032,rejoice321,LCE_SX_L2858689_00,Coms 이동식 간이 테이블 사이드 책상 스탠드 1,2420,3900.0,76498,3161.1,4
4165222005,rejoice999,WCF3057,SUS 304 스텐 소스 드레싱 스푼 긴국자 34.,9735,864.4,76409,784.9,10
4171982056,rejoice234,LCE_MX_L1695649_00,co 핑크퐁 가방 스티커북 6종세트 한글 자동차 공,14817,570.1,76367,515.4,13
4401774244,dlrmsgh012,LCE_SX_L5995506,평판쓰레기봉투 80L 100매 비닐봉투 재활용 분리,550,15534.5,76292,13871.3,1
4394634078,dlwodbs333,LCE_MX_L4315381_00,하기스 내추럴케어 아기물티슈 캡형 64매 6팩/휴대,23639,343.7,75962,321.3,24
4422740039,rejoice911,LCE_MX_L1473753_00,산도깨비 세탁조크리너 20P 세탁기청소/세제/세척제,6039,1365.3,75960,1257.8,6
4626132030,rejoice222,WBB4062,오랄비 글라이드 민트치실 6개입 구강관리 청소 오랄,5852,1500.7,75582,1291.6,14
4256902351,dlwodbs666,WECAD2B,이나바 챠오 츄르 참치 버라이어티 40개입,2640,3181.8,75528,2860.9,5
4223327273,tmxkql111,LCE_SX_L7101464,3몰 재물을 몰고오는 소 장식품 개업선물 집들이선물,495,16921.2,75441,15240.6,1
4253220164,rejoice222,WB1C6CF,야토 금속탐지기 MD-3003B1 금속검출기 휴대용,660,12540.9,75209,11395.3,1
4306773510,dlwodbs222,WACF5BA,하리오 화이트 1~4인용 여과지 100매 X2개 종,880,6070.5,75120,8536.4,2
4328248933,rejoice222,WACF5BA,하리오 화이트 1~4인용 여과지 100매 X2개 종,12089,213.4,75120,621.4,12
4121993619,dlwodbs222,WCA43BA,고품질 에스파뇰라 압착아보카도오일 500ml(스페인,2321,3724.3,75106,3235.9,6
4637655856,dlwodb888,WFFSB9L,HWA 20L 검정 비닐봉투 100매 튼튼,2475,3501.8,75102,3034.4,4
4620553322,dlwodb888,W13958A,웰빙헬스팜 고운발크림110g 2+1 풋크림 약국전용,12980,494.3,75093,578.5,24
4376396938,dlwodb888,W976A84,검정 비닐봉투 초특대형 20L 100매 검은 비닐봉,12881,303.2,74975,582.1,16
4620557651,rejoice222,W976A84,검정 비닐봉투 초특대형 20L 100매 검은 비닐봉,3520,533.8,74975,2130.0,6
3377140114,rejoice222,W79D3BB,스카트 일회용 행주 빨아쓰는 타올 30매x3 카톤 ,792,5954.5,74908,9458.1,1
4620548428,dlwodb888,W79D3BB,스카트 일회용 행주 빨아쓰는 행주 타올 30매x3카,638,7061.1,74908,11741.1,1
4060111071,dlwodb777,WA134EA,물티슈 전동원형 물걸레청소포20매 5개 묶음,2640,2956.1,74694,2829.3,4
4637668985,dlwodb888,WFHB4AD,비말차단 티슈형 마스크 대형 50매 2P 덴탈 일회,2464,3423.3,74570,3026.4,4
4637529741,rejoice794,LCE_SX_L3998466_00,무드랩 붙이는 셀프 블라인드 90x150cm 일반형,3025,2798.7,74370,2458.5,5
4637539307,rejoice222,W537909,게임용OX판(5개입)양면,550,15552.7,73717,13403.1,1
4197169743,rejoice794,LCE_MX_L7823916_00,엔젤금속 강력보안 키타입 방문손잡이 BBL-900P,5808,1419.4,73702,1269.0,5
4354903376,rejoice911,LCE_MX_L4033597_00,니베아)아트릭스 핸드네일케어(400ml)/핸드영양크,9185,274.8,73662,802.0,11
4338875140,rejoice567,WBCD183,찬합 도시락통 런치 도시락 직사각 3단 화이트 통 ,5104,1582.7,73578,1441.6,9
4365560846,dlwodbs222,WBAB8E3,금산알뜰 3단 접이식 매트-색상 랜덤 수면매트 매트,1540,5496.1,73536,4775.1,4
4361156732,rejoice321,LCE_SX_L4543137,리빙밸류 3단 4단 이동식 철제 트롤리 선반 수납장,660,12430.3,73513,11138.3,1
4197035168,rejoice794,LCE_MX_L3732300_00,종근당 면역력 증진엔 어린이 홍삼 젤리형 20g x,23331,351.8,73480,314.9,21
4059808280,tmxkqlwus,WE60E76,수맥탐지기낱개 전원주택 풍수지리 막대 우물 지하수,3443,1463.8,73462,2133.7,8
4376365522,dlwodb888,WB478B5,키밍 높너비 조절 전자레인지 선반 2단 오븐 거치대,1903,4226.0,73365,3855.2,4
4637630285,dlwodb888,WBDC338,아크릴 얼음 모형 20mm (50개),2134,2912.4,73153,3428.0,5
4519163865,dlwodb777,LCE_MX_L7852871_00,롯데 몽쉘 카카오 대용량 816gx3개/달콤한/간식,2475,3243.6,73143,2955.3,2
4171634232,rejoice234,LCE_MX_L9492949_00,산리오캐릭터즈 시나모롤 마그네틱 코디숍/코디/놀이/,8789,916.4,72967,830.2,8
4422677362,rejoice794,LCE_SX_L1851654,액트 일자형 3단 등산스틱/다기능/등산/스틱/산행/,2530,1540.7,72864,2880.0,4
3411427674,rejoice987,W4A2E80,UPGRADE 수납식 행거 901 ,1430,5580.4,72826,5092.7,3
3692594733,rejoice567,W8EEB21,르샤트라 실내건조 유연제 선 1.6L 리필 6개입 ,1342,5810.7,72802,5424.9,2
4596188031,rejoice666,WCDB6E5,송월타올 데일리 고중량 뱀부 호텔 타월 10매+사은,1155,8284.0,72721,6296.2,3
4346629083,dlwodb999,LCE_MX_L5645396_00,리락쿠마 붓파레트 고형그림물감 21색 (랜덤1개)/,781,10819.5,72719,9311.0,1
4365523283,dlwodb111,WF1B912,실속 토핑 파츠 세트(20개) 토핑파츠 슬라 이스파,5324,1423.0,72710,1365.7,16
4394515808,dlwodbs333,LCE_MX_L5323764_00,16oz컵세트 ( 컵100개입+뚜껑 100개입)/아,4972,1537.8,72697,1462.1,4
4139616646,rejoice666,WA15277,저자극점착 방수 아쿠아 밴드 테이프 투명 필름 5c,1716,4314.7,72694,4236.2,3
4361148591,dlrmsgh012,LCE_MX_L3721490_00,스텐 호루라기 1박스 10개 운동 스포츠 심판 호신,847,9936.2,72678,8580.6,1
4376355569,rejoice444,W815E38,리터스포트 초코큐브 608g,385,10028.6,72562,18847.3,1
4626136125,rejoice222,W815E38,리터스포트 초코큐브 608g 코스트코 리터스로츠 리,605,6163.6,72562,11993.7,1
4713984181,dlwodbs333,WFHPK93,국산 가스 스프링 싱크대 쇼바 280mm 9kg,660,13242.4,72483,10982.3,1
4402786101,rejoice567,WFH0ZSV,세면대 수전 욕실 화장실 1440도 회전 수도꼭지,2090,1317.7,72429,3465.5,4
4612399009,rejoice666,WFH0ZSV,세면대 수전 욕실 화장실 1440도 회전 수도꼭지,6512,336.0,72429,1112.2,14
4357144034,dlwodb888,W24C82D,PICUS 핸드리벳트건 HR003-3208 리베트건,2717,1427.3,72340,2662.5,5
4174146687,rejoice321,LCE_MX_L1895434_00,클립튜닝기 집계조율기 튜너기 Atr2209/기타악세,3960,2034.3,72086,1820.4,3
3877465060,dlwodbs666,W9DE816,퓨리엔 KF94새부리형마스크 2D 대형 화이트 10,605,6914.0,71970,11895.9,1
4626134371,rejoice222,W9DE816,퓨리엔 KF94새부리형마스크 2D 대형 화이트 10,1815,1962.0,71970,3965.3,3
4376641725,dlwoddbs55,LCE_SX_L9094467_00,키친아트 인덕션 냄비 찌개 라면 편수 냄비 16cm,495,16147.5,71754,14495.8,1
4376366323,dlwodb888,WB3C817,스타 물병 캐리어 8개입 XA700,660,11921.2,71750,10871.2,1
4164256088,rejoice999,W52F027,후면자석 투명알림판 안내판 벽부착 A4 10개,15103,519.8,71695,474.7,14
3066407100,rejoice999,W5D3056,드라이버 복스 세트 소켓 렌치 복스알 가정용 공구 ,16060,470.7,71441,444.8,18
4164281031,rejoice999,W4BEBDA,유리드립서버 500ml 커피서버 핸드드립 전자레인지,561,8490.2,71402,12727.6,1
4626137576,rejoice222,W4BEBDA,유리드립서버 500ml 커피서버 핸드드립 전자레인지,594,5023.6,71402,12020.5,2
4171752727,rejoice234,LCE_MX_L3339367_00,마술모자세트/마술도구링/어린이마술/마술세트/마술매트,2717,2954.0,71173,2619.5,3
4369075918,rejoice666,WF2B1CB,거실 침대 사이드 소파 간이 스툴 쇼파 협탁 테이블,1595,4882.8,71155,4461.1,3
4164298577,rejoice999,W4A7A4C,뽀로로 말하는 자판기 놀이 장난감 마트 음료수 뽑기,10769,722.8,71120,660.4,11
3692944976,rejoice567,WA28EB9,듀아드 니치 콤팩트 슬림 칫솔 약국용 20개 모,858,6359.0,70981,8272.8,2
4620546477,dlwodb888,WA28EB9,(국산) 듀아드 니치 콤팩트 슬림 칫솔 약국용 20,1232,1989.4,70981,5761.4,2
4357153658,dlwodb888,WAF1845,쿨샵 남성 화장품 헤라 옴므 에센스 에멀젼 보습로션,935,8279.1,70746,7566.4,2
4496227633,dlwodb777,LCE_SX_L8631855_00,농축 피죤 섬유유연제 강력탈취 1.6L 로맨틱플라워,3322,2332.9,70725,2129.0,7
4463459645,dlwodb111,W90E0EE,2개 남자 다리털 겨드랑이 제모크림 셀프 왁싱 여자,6963,340.1,70707,1015.5,12
4637523452,rejoice999,W049211,슈퍼셀 27A(10알) 12V 알카라인건전지,2805,1671.7,70615,2517.5,5
4405525195,rejoice678,WF1E704,삼현제약 명반(백반) 180g x 5개,6446,1094.0,70236,1089.6,18
4713937852,rejoice666,WFIGZSL,(담짜몰) 정통 미국식 수제 치즈 햄버거 밀키트 3,1232,6270.3,70207,5698.6,4
4165209344,rejoice999,W8A4A2E,국내 kc인증 안전스위치 감전방지 개별 4구 3m ,1848,4159.1,70168,3797.0,2
4394557525,dlwodbs333,LCE_MX_L7878524_00,마이멜로디 큐티 헤어롤 4개 세트/간편헤어롤/귀여운,8250,228.6,70091,849.6,12
4596187482,rejoice666,WA85D01,리템LnC 올리오 책꽂이 3단 280837 2808,660,13951.5,69988,10604.2,1
4463455552,rejoice222,WAA2AD3,경비모 경비모자 경비모일반 경비모반장 경비모망사,110,47400.0,69886,63532.7,1
4612398111,rejoice666,WAA2AD3,경비모 경비모자 경비모일반 경비모반장 경비모망사,1639,1130.0,69886,4263.9,8
4438179129,tmxkql222,LCE_SX_L1157364_00,삼성TV전용 무설정 리모컨 2100 만능리모컨 삼성,6270,751.2,69829,1113.7,12
4637505903,rejoice222,WFHEL20,대동 까칠이 아이보리 대형 L 라텍스 장갑 10켤레,858,3144.5,69816,8137.1,4
